;REPORTE SEMANAL COMIDA RAPIDA,,,,,,,
;Filtro:(Fecha Venta  Between  9/11/2020 AND 15/11/2020)  AND (Departamento  = COMIDA RAPIDA) ,,,,,,,
Article Description,Category,Departament,Date of Sale,Sold Quantity,Total Sales,Total (Without Tax),Sale hour
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,10/11/2020 17:11:48,2,220,220,17:11:48.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,10/11/2020 20:23:45,1,110,110,20:23:45.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,10/11/2020 21:38:36,1,110,110,21:38:36.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,10/11/2020 21:59:35,1,110,110,21:59:35.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,10/11/2020 20:12:28,2,220,220,20:12:28.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 10:08:44,1,110,110,10:08:44.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 10:53:29,2,220,220,10:53:29.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 11:35:50,1,110,110,11:35:50.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 11:48:36,1,110,110,11:48:36.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 12:13:37,1,110,110,12:13:37.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 12:28:41,1,110,110,12:28:41.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 12:20:35,1,110,110,12:20:35.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 12:59:46,1,110,110,12:59:46.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 13:02:05,2,220,220,13:02:05.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 12:42:15,2,220,220,12:42:15.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 12:34:57,2,220,220,12:34:57.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 13:22:56,1,110,110,13:22:56.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 13:46:53,2,220,220,13:46:53.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 14:02:04,2,220,220,14:02:04.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 14:16:43,1,110,110,14:16:43.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 15:04:14,1,110,110,15:04:14.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 15:18:03,1,110,110,15:18:03.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 15:56:25,1,110,110,15:56:25.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 16:00:17,1,110,110,16:00:17.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 16:48:39,1,110,110,16:48:39.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 18:22:45,1,110,110,18:22:45.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 18:47:32,1,110,110,18:47:32.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 18:03:09,1,110,110,18:03:09.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 19:41:36,1,110,110,19:41:36.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 19:43:10,1,110,110,19:43:10.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 19:44:24,1,110,110,19:44:24.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 20:05:30,1,110,110,20:05:30.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,11/11/2020 21:05:27,2,176,176,21:05:27.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 10:03:01,1,110,110,10:03:01.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 10:10:38,2,220,220,10:10:38.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 12:28:43,1,110,110,12:28:43.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 12:36:21,2,220,220,12:36:21.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 12:22:27,1,110,110,12:22:27.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 12:31:37,1,110,110,12:31:37.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 12:37:35,2,220,220,12:37:35.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 12:56:13,3,330,330,12:56:13.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 13:18:58,1,110,110,13:18:58.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 13:37:10,2,220,220,13:37:10.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 13:40:14,1,110,110,13:40:14.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 13:54:44,1,110,110,13:54:44.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 13:59:20,2,220,220,13:59:20.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 14:01:54,1,110,110,14:01:54.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 14:13:31,1,110,110,14:13:31.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 14:20:30,1,110,110,14:20:30.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 14:50:51,2,220,220,14:50:51.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 07:42:01,2,220,220,07:42:01.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 09:40:11,2,220,220,09:40:11.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 09:52:23,1,110,110,09:52:23.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 10:19:33,1,110,110,10:19:33.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 11:57:57,1,110,110,11:57:57.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 12:05:05,1,110,110,12:05:05.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 12:13:17,1,110,110,12:13:17.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 13:02:31,1,110,110,13:02:31.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 13:11:46,2,220,220,13:11:46.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 13:13:00,2,220,220,13:13:00.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 13:23:29,3,330,330,13:23:29.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 14:13:14,1,110,110,14:13:14.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 15:28:38,1,110,110,15:28:38.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 14:50:31,2,220,220,14:50:31.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 15:52:41,1,110,110,15:52:41.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 16:49:24,1,110,110,16:49:24.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 16:40:09,2,220,220,16:40:09.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 16:32:16,1,110,110,16:32:16.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 17:09:47,3,330,330,17:09:47.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 18:05:56,1,110,110,18:05:56.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 18:09:57,1,110,110,18:09:57.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 18:26:51,1,110,110,18:26:51.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 19:02:03,1,110,110,19:02:03.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 19:22:14,1,110,110,19:22:14.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 19:24:59,1,110,110,19:24:59.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 18:22:09,1,110,110,18:22:09.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 19:22:47,1,110,110,19:22:47.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 21:41:49,1,110,110,21:41:49.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 20:16:25,2,220,220,20:16:25.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,15/11/2020 20:46:52,1,110,110,20:46:52.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 08:52:40,2,220,220,08:52:40.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 09:05:57,1,110,110,09:05:57.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 09:08:35,1,110,110,09:08:35.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 09:51:43,2,220,220,09:51:43.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 11:42:05,2,220,220,11:42:05.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 15:50:33,1,110,110,15:50:33.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 17:06:36,1,110,110,17:06:36.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 16:19:07,1,110,110,16:19:07.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 17:50:31,1,110,110,17:50:31.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 17:58:24,1,110,110,17:58:24.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 18:59:06,3,330,330,18:59:06.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 19:07:13,1,110,110,19:07:13.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 19:28:08,2,220,220,19:28:08.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 20:14:56,1,110,110,20:14:56.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 21:07:54,2,220,220,21:07:54.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 20:56:39,2,220,220,20:56:39.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,12/11/2020 20:03:17,1,110,110,20:03:17.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 10:41:01,1,110,110,10:41:01.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 11:39:57,2,220,220,11:39:57.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 11:06:32,1,110,110,11:06:32.0000000
CB MUSLO Y PIERNA,CB/POLLO,COMIDA RAPIDA,13/11/2020 11:33:43,1,110,110,11:33:43.0000000
 CB PANQUE + CAF… ,,,,37.00,"L2,305.80","L2,005.04",
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,13/11/2020 06:52:07,1,63,54.7826,06:52:07.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,13/11/2020 09:51:59,1,63,54.7826,09:51:59.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:25:47,1,63,54.7826,08:25:47.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:16:21,1,63,54.7826,07:16:21.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:30:15,1,63,54.7826,07:30:15.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:34:42,1,63,54.7826,08:34:42.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:04:47,1,63,54.7826,08:04:47.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:57:36,1,63,54.7826,08:57:36.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:59:34,1,63,54.7826,08:59:34.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 10:22:51,2,126,109.5652,10:22:51.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:54:07,1,63,54.7826,07:54:07.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,14/11/2020 07:38:21,1,63,54.7826,07:38:21.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,14/11/2020 09:40:02,1,63,54.7826,09:40:02.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,10/11/2020 07:05:12,1,63,54.7826,07:05:12.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:02:38,1,63,54.7826,07:02:38.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:05:08,1,50.4,43.8261,07:05:08.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:05:19,1,63,54.7826,07:05:19.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:34:50,1,63,54.7826,07:34:50.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,10/11/2020 10:21:51,2,126,109.5652,10:21:51.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:17:55,1,63,54.7826,07:17:55.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,12/11/2020 07:05:54,1,63,54.7826,07:05:54.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:05:50,1,63,54.7826,09:05:50.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,12/11/2020 09:30:49,1,63,54.7826,09:30:49.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:54:09,1,63,54.7826,07:54:09.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:04:06,1,50.4,43.8261,07:04:06.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:26:28,3,189,164.3478,07:26:28.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:22:00,1,63,54.7826,08:22:00.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 08:23:31,1,63,54.7826,08:23:31.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:09:34,1,63,54.7826,09:09:34.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:17:37,2,126,109.5652,09:17:37.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 09:29:54,1,63,54.7826,09:29:54.0000000
CB PANQUE + CAF… ,CB/DESAYUNOS,COMIDA RAPIDA,13/11/2020 10:07:07,1,63,54.7826,10:07:07.0000000
 CB PANQUE+JUGO16OZ,,,,9.00,L567.00,L493.04,
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,13/11/2020 08:25:09,1,63,54.7826,08:25:09.0000000
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 07:55:29,1,63,54.7826,07:55:29.0000000
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 08:54:51,2,126,109.5652,08:54:51.0000000
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,9/11/2020 09:59:58,1,63,54.7826,09:59:58.0000000
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,10/11/2020 10:04:43,1,63,54.7826,10:04:43.0000000
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,12/11/2020 08:50:52,1,63,54.7826,08:50:52.0000000
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 07:32:00,1,63,54.7826,07:32:00.0000000
CB PANQUE+JUGO16OZ,CB/DESAYUNOS,COMIDA RAPIDA,15/11/2020 11:08:25,1,63,54.7826,11:08:25.0000000
 CB PECHUGA+ALA+REF,,,,220.00,"L26,414.30","L26,414.30",
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 12:06:11,1,121,121,12:06:11.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 08:44:53,1,121,121,08:44:53.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 12:00:13,1,121,121,12:00:13.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 12:08:50,1,121,121,12:08:50.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 12:17:49,1,121,121,12:17:49.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 13:09:12,1,121,121,13:09:12.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 13:37:22,1,121,121,13:37:22.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 12:11:49,1,121,121,12:11:49.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 12:51:18,1,121,121,12:51:18.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 14:18:26,1,121,121,14:18:26.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 14:33:24,1,121,121,14:33:24.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 14:49:53,1,121,121,14:49:53.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 15:05:22,2,242,242,15:05:22.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 14:18:23,1,121,121,14:18:23.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 15:16:46,1,121,121,15:16:46.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 15:26:54,1,121,121,15:26:54.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 15:51:24,1,121,121,15:51:24.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 16:32:01,1,121,121,16:32:01.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 18:14:21,1,121,121,18:14:21.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 18:40:20,2,242,242,18:40:20.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 17:38:39,1,121,121,17:38:39.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 17:14:54,2,193.6,193.6,17:14:54.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 18:50:24,1,121,121,18:50:24.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 21:02:41,1,121,121,21:02:41.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 07:50:44,1,121,121,07:50:44.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 09:15:18,2,242,242,09:15:18.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 10:36:52,1,121,121,10:36:52.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 11:40:42,1,121,121,11:40:42.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 12:01:03,1,121,121,12:01:03.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 12:06:05,1,121,121,12:06:05.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 12:06:42,1,121,121,12:06:42.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 12:31:15,1,121,121,12:31:15.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 12:38:14,1,121,121,12:38:14.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 12:49:48,1,121,121,12:49:48.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 13:33:16,1,121,121,13:33:16.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 13:35:18,1,121,121,13:35:18.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 13:44:44,1,121,121,13:44:44.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 14:10:48,1,121,121,14:10:48.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 14:23:58,1,121,121,14:23:58.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 14:35:15,1,121,121,14:35:15.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 14:50:22,1,121,121,14:50:22.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 15:00:35,1,121,121,15:00:35.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 16:02:23,2,242,242,16:02:23.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,13/11/2020 18:10:15,2,242,242,18:10:15.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 12:33:14,1,96.8,96.8,12:33:14.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 12:49:12,1,121,121,12:49:12.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 08:37:04,2,242,242,08:37:04.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 08:14:36,1,121,121,08:14:36.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 09:27:02,1,121,121,09:27:02.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 10:42:30,1,121,121,10:42:30.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 11:19:47,1,121,121,11:19:47.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 16:12:05,1,121,121,16:12:05.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 16:17:26,2,242,242,16:17:26.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 16:46:32,1,121,121,16:46:32.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 16:47:45,1,121,121,16:47:45.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 18:03:45,1,121,121,18:03:45.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 18:05:19,1,121,121,18:05:19.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 18:23:25,1,121,121,18:23:25.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 18:33:36,1,121,121,18:33:36.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 18:35:43,1,121,121,18:35:43.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 18:45:59,1,121,121,18:45:59.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 19:49:46,1,121,121,19:49:46.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,9/11/2020 19:23:40,1,108.9,108.9,19:23:40.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 11:42:55,2,242,242,11:42:55.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 11:47:08,1,121,121,11:47:08.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 11:52:50,1,121,121,11:52:50.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 12:36:36,1,121,121,12:36:36.0000000
CB PECHUGA+ALA+REF,CB/POLLO,COMIDA RAPIDA,14/11/2020 12:38:31,1,121,121,12:38:31.0000000
